State,State Name,Year,Month,Period,Indicator,Data Value,Percent Complete,Percent Pending Investigation,Footnote
OR,Oregon,2017,May,12 month-ending,Cocaine (T40.5),35,100,0.0841773699,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Cocaine (T40.5),37,100,0.0949719154,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Cocaine (T40.5),39,100,0.0921833907,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Cocaine (T40.5),35,100,0.1029698678,*Likely underreported due to incomplete data
OR,Oregon,2017,September,12 month-ending,Cocaine (T40.5),30,100,0.1112769711,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,Heroin (T40.1),126,100,0.0232477043,
OR,Oregon,2015,February,12 month-ending,Heroin (T40.1),128,100,0.0230906887,
OR,Oregon,2015,March,12 month-ending,Heroin (T40.1),125,100,0.0230063555,
OR,Oregon,2015,April,12 month-ending,Heroin (T40.1),126,100,0.0200469672,
OR,Oregon,2015,May,12 month-ending,Heroin (T40.1),113,100,0.01991012,
OR,Oregon,2015,June,12 month-ending,Heroin (T40.1),117,100,0.022626994,
OR,Oregon,2015,July,12 month-ending,Heroin (T40.1),116,100,0.0225542712,
OR,Oregon,2015,August,12 month-ending,Heroin (T40.1),116,100,0.0225441019,
OR,Oregon,2015,September,12 month-ending,Heroin (T40.1),120,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,Heroin (T40.1),117,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Heroin (T40.1),111,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Heroin (T40.1),106,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Heroin (T40.1),109,100,0.0225206204,
OR,Oregon,2016,February,12 month-ending,Heroin (T40.1),111,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Heroin (T40.1),110,100,0.0280930442,
OR,Oregon,2016,April,12 month-ending,Heroin (T40.1),112,100,0.0309153762,
OR,Oregon,2016,May,12 month-ending,Heroin (T40.1),118,100,0.0451098142,
OR,Oregon,2016,June,12 month-ending,Heroin (T40.1),121,100,0.0480239555,
OR,Oregon,2016,July,12 month-ending,Heroin (T40.1),121,100,0.0535694147,
OR,Oregon,2016,August,12 month-ending,Heroin (T40.1),121,100,0.0534097937,
OR,Oregon,2016,September,12 month-ending,Heroin (T40.1),119,100,0.0590767153,
OR,Oregon,2016,October,12 month-ending,Heroin (T40.1),113,100,0.061645371,
OR,Oregon,2016,November,12 month-ending,Heroin (T40.1),113,100,0.0644835707,
OR,Oregon,2016,December,12 month-ending,Heroin (T40.1),113,100,0.072387104,
OR,Oregon,2017,January,12 month-ending,Heroin (T40.1),108,100,0.0738774728,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Heroin (T40.1),110,100,0.0762984359,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Heroin (T40.1),110,100,0.0873386282,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Heroin (T40.1),111,100,0.0926228615,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Heroin (T40.1),111,100,0.0841773699,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Heroin (T40.1),101,100,0.0949719154,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Heroin (T40.1),98,100,0.0921833907,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Heroin (T40.1),97,100,0.1029698678,*Likely underreported due to incomplete data
OR,Oregon,2017,September,12 month-ending,Heroin (T40.1),95,100,0.1112769711,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,Methadone (T40.3),62,100,0.0232477043,
OR,Oregon,2015,February,12 month-ending,Methadone (T40.3),62,100,0.0230906887,
OR,Oregon,2015,March,12 month-ending,Methadone (T40.3),63,100,0.0230063555,
OR,Oregon,2015,April,12 month-ending,Methadone (T40.3),65,100,0.0200469672,
OR,Oregon,2015,May,12 month-ending,Methadone (T40.3),61,100,0.01991012,
OR,Oregon,2015,June,12 month-ending,Methadone (T40.3),60,100,0.022626994,
OR,Oregon,2015,September,12 month-ending,Methadone (T40.3),70,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,Methadone (T40.3),71,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Methadone (T40.3),68,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Methadone (T40.3),69,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Methadone (T40.3),65,100,0.0225206204,
OR,Oregon,2016,February,12 month-ending,Methadone (T40.3),63,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Methadone (T40.3),64,100,0.0280930442,
OR,Oregon,2016,April,12 month-ending,Methadone (T40.3),61,100,0.0309153762,
OR,Oregon,2016,May,12 month-ending,Methadone (T40.3),59,100,0.0451098142,
OR,Oregon,2016,June,12 month-ending,Methadone (T40.3),52,100,0.0480239555,
OR,Oregon,2016,July,12 month-ending,Methadone (T40.3),51,100,0.0535694147,
OR,Oregon,2016,August,12 month-ending,Methadone (T40.3),48,100,0.0534097937,
OR,Oregon,2016,September,12 month-ending,Methadone (T40.3),38,100,0.0590767153,
OR,Oregon,2016,October,12 month-ending,Methadone (T40.3),37,100,0.061645371,
OR,Oregon,2016,November,12 month-ending,Methadone (T40.3),39,100,0.0644835707,
OR,Oregon,2016,December,12 month-ending,Methadone (T40.3),41,100,0.072387104,
OR,Oregon,2017,January,12 month-ending,Methadone (T40.3),41,100,0.0738774728,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Methadone (T40.3),44,100,0.0762984359,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Methadone (T40.3),39,100,0.0873386282,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Methadone (T40.3),36,100,0.0926228615,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Methadone (T40.3),40,100,0.0841773699,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Methadone (T40.3),44,100,0.0949719154,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Methadone (T40.3),43,100,0.0921833907,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Methadone (T40.3),44,100,0.1029698678,*Likely underreported due to incomplete data
OR,Oregon,2017,September,12 month-ending,Methadone (T40.3),46,100,0.1112769711,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),134,100,0.0232477043,
OR,Oregon,2015,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0230906887,
OR,Oregon,2015,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),135,100,0.0230063555,
OR,Oregon,2015,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),133,100,0.0200469672,
OR,Oregon,2015,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),134,100,0.01991012,
OR,Oregon,2015,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),138,100,0.022626994,
OR,Oregon,2015,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0225542712,
OR,Oregon,2015,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),148,100,0.0225441019,
OR,Oregon,2015,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),148,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),150,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),157,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),147,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),139,100,0.0225206204,
OR,Oregon,2016,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),142,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),142,100,0.0280930442,
OR,Oregon,2016,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),148,100,0.0309153762,
OR,Oregon,2016,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),153,100,0.0451098142,
OR,Oregon,2016,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),146,100,0.0480239555,
OR,Oregon,2016,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),146,100,0.0535694147,
OR,Oregon,2016,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0534097937,
OR,Oregon,2016,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0590767153,
OR,Oregon,2016,October,12 month-ending,Natural & semi-synthetic opioids (T40.2),132,100,0.061645371,
OR,Oregon,2016,November,12 month-ending,Natural & semi-synthetic opioids (T40.2),129,100,0.0644835707,
OR,Oregon,2016,December,12 month-ending,Natural & semi-synthetic opioids (T40.2),130,100,0.072387104,
OR,Oregon,2017,January,12 month-ending,Natural & semi-synthetic opioids (T40.2),135,100,0.0738774728,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Natural & semi-synthetic opioids (T40.2),136,100,0.0762984359,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Natural & semi-synthetic opioids (T40.2),133,100,0.0873386282,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Natural & semi-synthetic opioids (T40.2),126,100,0.0926228615,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Natural & semi-synthetic opioids (T40.2),115,100,0.0841773699,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Natural & semi-synthetic opioids (T40.2),114,100,0.0949719154,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Natural & semi-synthetic opioids (T40.2),113,100,0.0921833907,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Natural & semi-synthetic opioids (T40.2),115,100,0.1029698678,*Likely underreported due to incomplete data
OR,Oregon,2017,September,12 month-ending,Natural & semi-synthetic opioids (T40.2),110,100,0.1112769711,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,Number of Deaths,34412,100,0.0232477043,
OR,Oregon,2015,February,12 month-ending,Number of Deaths,34646,100,0.0230906887,
OR,Oregon,2015,March,12 month-ending,Number of Deaths,34773,100,0.0230063555,
OR,Oregon,2015,April,12 month-ending,Number of Deaths,34918,100,0.0200469672,
OR,Oregon,2015,May,12 month-ending,Number of Deaths,35158,100,0.01991012,
OR,Oregon,2015,June,12 month-ending,Number of Deaths,35356,100,0.022626994,
OR,Oregon,2015,July,12 month-ending,Number of Deaths,35470,100,0.0225542712,
OR,Oregon,2015,August,12 month-ending,Number of Deaths,35486,100,0.0225441019,
OR,Oregon,2015,September,12 month-ending,Number of Deaths,35565,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,Number of Deaths,35484,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Number of Deaths,35629,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Number of Deaths,35732,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Number of Deaths,35523,100,0.0225206204,
OR,Oregon,2016,February,12 month-ending,Number of Deaths,35453,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Number of Deaths,35596,100,0.0280930442,
OR,Oregon,2016,April,12 month-ending,Number of Deaths,35581,100,0.0309153762,
OR,Oregon,2016,May,12 month-ending,Number of Deaths,35469,100,0.0451098142,
OR,Oregon,2016,June,12 month-ending,Number of Deaths,35399,100,0.0480239555,
OR,Oregon,2016,July,12 month-ending,Number of Deaths,35468,100,0.0535694147,
OR,Oregon,2016,August,12 month-ending,Number of Deaths,35574,100,0.0534097937,
OR,Oregon,2016,September,12 month-ending,Number of Deaths,35547,100,0.0590767153,
OR,Oregon,2016,October,12 month-ending,Number of Deaths,35688,100,0.061645371,
OR,Oregon,2016,November,12 month-ending,Number of Deaths,35668,100,0.0644835707,
OR,Oregon,2016,December,12 month-ending,Number of Deaths,35918,100,0.072387104,
OR,Oregon,2017,January,12 month-ending,Number of Deaths,36547,100,0.0738774728,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Number of Deaths,36698,100,0.0762984359,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Number of Deaths,36639,100,0.0873386282,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Number of Deaths,36708,100,0.0926228615,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Number of Deaths,36827,100,0.0841773699,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Number of Deaths,36853,100,0.0949719154,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Number of Deaths,36883,100,0.0921833907,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Number of Deaths,36904,100,0.1029698678,*Likely underreported due to incomplete data
OR,Oregon,2017,September,12 month-ending,Number of Deaths,36845,100,0.1112769711,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,Number of Drug Overdose Deaths,520,100,0.0232477043,
OR,Oregon,2015,February,12 month-ending,Number of Drug Overdose Deaths,519,100,0.0230906887,
OR,Oregon,2015,March,12 month-ending,Number of Drug Overdose Deaths,515,100,0.0230063555,
OR,Oregon,2015,April,12 month-ending,Number of Drug Overdose Deaths,517,100,0.0200469672,
OR,Oregon,2015,May,12 month-ending,Number of Drug Overdose Deaths,501,100,0.01991012,
OR,Oregon,2015,June,12 month-ending,Number of Drug Overdose Deaths,506,100,0.022626994,
OR,Oregon,2015,July,12 month-ending,Number of Drug Overdose Deaths,502,100,0.0225542712,
OR,Oregon,2015,August,12 month-ending,Number of Drug Overdose Deaths,515,100,0.0225441019,
OR,Oregon,2015,September,12 month-ending,Number of Drug Overdose Deaths,523,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,Number of Drug Overdose Deaths,510,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,Number of Drug Overdose Deaths,504,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,Number of Drug Overdose Deaths,497,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,Number of Drug Overdose Deaths,491,100,0.0225206204,
OR,Oregon,2016,February,12 month-ending,Number of Drug Overdose Deaths,495,100,0.0253857219,
OR,Oregon,2016,March,12 month-ending,Number of Drug Overdose Deaths,503,100,0.0280930442,
OR,Oregon,2016,April,12 month-ending,Number of Drug Overdose Deaths,510,100,0.0309153762,
OR,Oregon,2016,May,12 month-ending,Number of Drug Overdose Deaths,525,100,0.0451098142,
OR,Oregon,2016,June,12 month-ending,Number of Drug Overdose Deaths,521,100,0.0480239555,
OR,Oregon,2016,July,12 month-ending,Number of Drug Overdose Deaths,511,100,0.0535694147,
OR,Oregon,2016,August,12 month-ending,Number of Drug Overdose Deaths,495,100,0.0534097937,
OR,Oregon,2016,September,12 month-ending,Number of Drug Overdose Deaths,488,100,0.0590767153,
OR,Oregon,2016,October,12 month-ending,Number of Drug Overdose Deaths,483,100,0.061645371,
OR,Oregon,2016,November,12 month-ending,Number of Drug Overdose Deaths,484,100,0.0644835707,
OR,Oregon,2016,December,12 month-ending,Number of Drug Overdose Deaths,496,100,0.072387104,
OR,Oregon,2017,January,12 month-ending,Number of Drug Overdose Deaths,504,100,0.0738774728,*Likely underreported due to incomplete data
OR,Oregon,2017,February,12 month-ending,Number of Drug Overdose Deaths,510,100,0.0762984359,*Likely underreported due to incomplete data
OR,Oregon,2017,March,12 month-ending,Number of Drug Overdose Deaths,501,100,0.0873386282,*Likely underreported due to incomplete data
OR,Oregon,2017,April,12 month-ending,Number of Drug Overdose Deaths,504,100,0.0926228615,*Likely underreported due to incomplete data
OR,Oregon,2017,May,12 month-ending,Number of Drug Overdose Deaths,497,100,0.0841773699,*Likely underreported due to incomplete data
OR,Oregon,2017,June,12 month-ending,Number of Drug Overdose Deaths,488,100,0.0949719154,*Likely underreported due to incomplete data
OR,Oregon,2017,July,12 month-ending,Number of Drug Overdose Deaths,498,100,0.0921833907,*Likely underreported due to incomplete data
OR,Oregon,2017,August,12 month-ending,Number of Drug Overdose Deaths,507,100,0.1029698678,*Likely underreported due to incomplete data
OR,Oregon,2017,September,12 month-ending,Number of Drug Overdose Deaths,513,100,0.1112769711,*Likely underreported due to incomplete data
OR,Oregon,2015,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",340,100,0.0232477043,
OR,Oregon,2015,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",343,100,0.0230906887,
OR,Oregon,2015,March,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",339,100,0.0230063555,
OR,Oregon,2015,April,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",341,100,0.0200469672,
OR,Oregon,2015,May,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",326,100,0.01991012,
OR,Oregon,2015,June,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",335,100,0.022626994,
OR,Oregon,2015,July,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",331,100,0.0225542712,
OR,Oregon,2015,August,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",344,100,0.0225441019,
OR,Oregon,2015,September,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",351,100,0.0196822719,
OR,Oregon,2015,October,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",347,100,0.0169090294,
OR,Oregon,2015,November,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",340,100,0.014033512,
OR,Oregon,2015,December,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",328,100,0.0223888951,
OR,Oregon,2016,January,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",323,100,0.0225206204,
OR,Oregon,2016,February,12 month-ending,"Opioids (T40.0-T40.4,T40.6)",330,100,0.0253857219,
